HT^E,Hersha Hospitality Trust,n/a,n/a
HSY,Hershey Company (The),Consumer Non-Durables,$22.65B
HTZ,"Hertz Global Holdings, Inc",Consumer Services,$935.06M
HES,Hess Corporation,Energy,$13.62B
HES^A,Hess Corporation,n/a,n/a
HESM,Hess Midstream Partners LP,Energy,$1.1B
HPE,Hewlett Packard Enterprise Company,Technology,$27.07B
HXL,Hexcel Corporation,Basic Industries,$4.86B
HF,"HFF, Inc.",Consumer Services,$1.35B
HCLP,Hi-Crush Partners LP,Basic Industries,$955.69M
NHF,Highland Funds I,n/a,$352.55M
HIW,"Highwoods Properties, Inc.",Consumer Services,$5.11B
HIL,"Hill International, Inc.",Consumer Services,$282.74M
HI,Hillenbrand Inc,Consumer Durables,$2.25B
HRC,Hill-Rom Holdings Inc,Health Care,$5.25B
HTH,Hilltop Holdings Inc.,Finance,$2.61B
HGV,Hilton Grand Vacations Inc.,Consumer Services,$3.5B
HLT,Hilton Worldwide Holdings Inc.,Consumer Services,$19.96B
HNI,HNI Corporation,Consumer Durables,$1.75B
HMLP,Hoegh LNG Partners LP,Consumer Services,$626.96M
HEP,"Holly Energy Partners, L.P.",Energy,$2.13B
HFC,HollyFrontier Corporation,Energy,$4.64B
HD,"Home Depot, Inc. (The)",Consumer Services,$181.78B
HMC,"Honda Motor Company, Ltd.",Capital Goods,$49.24B
HON,Honeywell International Inc.,Capital Goods,$101.67B
HMN,Horace Mann Educators Corporation,Finance,$1.52B
HZN,Horizon Global Corporation,Capital Goods,$349.7M
HTF,Horizon Technology Finance Corporation,n/a,$295.98M
HRL,Hormel Foods Corporation,Consumer Non-Durables,$17.52B
HOS,Hornbeck Offshore Services,Consumer Services,$91.18M
HST,"Host Hotels & Resorts, Inc.",Consumer Services,$13.54B
HLI,"Houlihan Lokey, Inc.",Finance,$2.39B
HOV,Hovnanian Enterprises Inc,Capital Goods,$412.63M
HHC,Howard Hughes Corporation (The),Consumer Services,$4.82B
HPQ,HP Inc.,Technology,$28.94B
HRG,"HRG Group, Inc.",Miscellaneous,$3.51B
HSBC,HSBC Holdings plc,Finance,$188.5B
HSBC^A,HSBC Holdings plc,n/a,n/a
HSEA,HSBC Holdings plc,Finance,n/a
HSEB,HSBC Holdings plc,Finance,n/a
HNP,"Huaneng Power International, Inc.",Public Utilities,$10.48B
HUBB,Hubbell Inc,Capital Goods,$6.21B
HUBS,"HubSpot, Inc.",Technology,$2.32B
HBM,Hudbay Minerals Inc.,Basic Industries,$1.35B
HBM.WS,Hudbay Minerals Inc.,n/a,n/a
HPP,"Hudson Pacific Properties, Inc.",Finance,$5.09B
HGT,Hugoton Royalty Trust,Energy,$74M
HUM,Humana Inc.,Health Care,$34.41B
HII,"Huntington Ingalls Industries, Inc.",Capital Goods,$8.81B
HUN,Huntsman Corporation,Basic Industries,$6.56B
H,Hyatt Hotels Corporation,Consumer Services,$6.94B
HY,"Hyster-Yale Materials Handling, Inc.",Capital Goods,$1.15B
IAG,Iamgold Corporation,Basic Industries,$2.36B
IBN,ICICI Bank Limited,Finance,$2.87B
IDA,"IDACORP, Inc.",Public Utilities,$4.24B
IEX,IDEX Corporation,Capital Goods,$8.6B
IDT,IDT Corporation,Public Utilities,$353.68M
ITW,Illinois Tool Works Inc.,Technology,$49.87B
IMAX,Imax Corporation,Miscellaneous,$1.41B
ICD,"Independence Contract Drilling, Inc.",Energy,$128.18M
IHC,Independence Holding Company,Finance,$348.85M
IFN,"India Fund, Inc. (The)",n/a,$777.41M
IBA,"Industrias Bachoco, S.A. de C.V.",Consumer Non-Durables,$2.82B
INFY,Infosys Limited,Technology,$34.15B
HIFR,"InfraREIT, Inc.",Consumer Services,$846.68M
ING,"ING Group, N.V.",Finance,$69B
ISF,"ING Group, N.V.",Finance,n/a
ISG,"ING Group, N.V.",Finance,n/a
ISP,"ING Group, N.V.",Finance,n/a
IR,Ingersoll-Rand plc (Ireland),Capital Goods,$23.58B
NGVT,Ingevity Corporation,Basic Industries,$2.36B
INGR,Ingredion Incorporated,Consumer Non-Durables,$8.36B
IIPR,"Innovative Industrial Properties, Inc.",Finance,$58.84M
IPHI,Inphi Corporation,Technology,$1.46B
INSI,Insight Select Income Fund,n/a,$210.45M
NSP,"Insperity, Inc.",Technology,$1.47B
IBP,"Installed Building Products, Inc.",Basic Industries,$1.65B
INST,"Instructure, Inc.",Technology,$827.05M
ITGR,Integer Holdings Corporation,Miscellaneous,$1.35B
I,Intelsat S.A.,Consumer Services,$375.41M
ICE,Intercontinental Exchange Inc.,Finance,$39.06B
IHG,Intercontinental Hotels Group,Consumer Services,$10B
IFF,"Internationa Flavors & Fragrances, Inc.",Basic Industries,$10.44B
IBM,International Business Machines Corporation,Technology,$143.14B
IGT,International Game Technology,Consumer Services,$3.64B
IP,International Paper Company,Basic Industries,$23.18B
INSW,"International Seaways, Inc.",Consumer Services,$636.18M
IPG,"Interpublic Group of Companies, Inc. (The)",Technology,$9.81B
IPL^D,Interstate Power and Light Company,n/a,n/a
INXN,InterXion Holding N.V.,Technology,$3.14B
SNOW,"Intrawest Resorts Holdings, Inc.",Consumer Services,$944.19M
IPI,"Intrepid Potash, Inc",Basic Industries,$300.72M
XON,Intrexon Corporation,Health Care,$2.91B
IVC,Invacare Corporation,Health Care,$426.18M
VBF,Invesco Bond Fund,n/a,$220.37M
VCV,Invesco California Value Municipal Income Trust,n/a,$599.27M
VTA,Invesco Credit Opportunities Fund,n/a,$876.54M
IHIT,Invesco High Income 2023 Target Term Fund,n/a,$240.85M
VLT,Invesco High Income Trust II,n/a,$120.64M
IVR,INVESCO MORTGAGE CAPITAL INC,Consumer Services,$1.87B
IVR^B,INVESCO MORTGAGE CAPITAL INC,n/a,n/a
IVR^A,Invesco Mortgage Capital Inc.,n/a,n/a
OIA,Invesco Municipal Income Opportunities Trust,n/a,$366.35M
VMO,Invesco Municipal Opportunity Trust,n/a,$881.11M
VKQ,Invesco Municipal Trust,n/a,$703.12M
VPV,Invesco Pennsylvania Value Municipal Income Trust,n/a,$294.53M
IVZ,Invesco Plc,Finance,$14.31B
IQI,Invesco Quality Municipal Income Trust,n/a,$670.57M
VVR,Invesco Senior Income Trust,n/a,$810.16M
VTN,Invesco Trust  for Investment Grade New York Municipal,n/a,$265.48M
VGM,Invesco Trust for Investment Grade Municipals,n/a,$723.91M
IIM,Invesco Value Municipal Income Trust,n/a,$709.61M
ITG,"Investment Technology Group, Inc.",Finance,$706.98M
IRET,Investors Real Estate Trust,Consumer Services,$737M
IRET^B,Investors Real Estate Trust,n/a,n/a
NVTA,Invitae Corporation,Health Care,$392.43M
INVH,Invitation Homes Inc.,Finance,$6.61B
IO,Ion Geophysical Corporation,Energy,$49.27M
IRM,Iron Mountain Incorporated,Consumer Services,$9B
IRS,IRSA Inversiones Y Representaciones S.A.,Consumer Services,$1.36B
ICL,Israel Chemicals Shs,Basic Industries,$5.83B
STAR          ,iStar Financial Inc.,Consumer Services,$860.94M
STAR^D,iStar Financial Inc.,n/a,n/a
STAR^E,iStar Financial Inc.,n/a,n/a
STAR^F,iStar Financial Inc.,n/a,n/a
STAR^G,iStar Financial Inc.,n/a,n/a
STAR^I,iStar Financial Inc.,n/a,n/a
ITCB,Ita? CorpBanca,Finance,$4.72B
ITUB,Itau Unibanco Banco Holding SA,Finance,$71.77B
ITT,ITT Inc.,Capital Goods,$3.58B
IVH,Ivy High Income Opportunities Fund,n/a,$254.47M
JPM,J P Morgan Chase & Co,Finance,$331.76B
JPM.WS,J P Morgan Chase & Co,n/a,n/a
JPM^A,J P Morgan Chase & Co,Finance,n/a
JPM^B,J P Morgan Chase & Co,n/a,n/a
JPM^D,J P Morgan Chase & Co,n/a,n/a
JPM^E,J P Morgan Chase & Co,n/a,n/a
JPM^F,J P Morgan Chase & Co,n/a,n/a
JPM^G,J P Morgan Chase & Co,n/a,n/a
JPM^H,J P Morgan Chase & Co,Finance,n/a
JAX,"J. Alexander&#39;s Holdings, Inc.",Consumer Services,$170.46M
JILL,"J. Jill, Inc.",Consumer Non-Durables,$535.04M
JCP,"J.C. Penney Company, Inc. Holding Company",Consumer Services,$1.4B
SJM,J.M. Smucker Company (The),Consumer Non-Durables,$13.05B
JBL,Jabil Inc.,Technology,$5.17B
JEC,Jacobs Engineering Group Inc.,Basic Industries,$6.52B
JAG,Jagged Peak Energy Inc.,Energy,$2.79B
JHX,James Hardie Industries plc.,Capital Goods,$6.63B
JHG,Janus Henderson Group plc,Finance,$357.66M
JOF,Japan Smaller Capitalization Fund Inc,n/a,$323.01M
JBGS$,JBG SMITH Properties,n/a,n/a
JELD,"JELD-WEN Holding, Inc.",Basic Industries,$3.23B
JCAP,"Jernigan Capital, Inc.",Consumer Services,$305.41M
JKS,JinkoSolar Holding Company Limited,Technology,$634.18M
JMP,JMP Group LLC,Finance,$114.41M
JMPB,JMP Group LLC,Finance,n/a
JMPC,JMP Group LLC,Finance,n/a
JBT,John Bean Technologies Corporation,Technology,$2.93B
BTO,John Hancock Financial Opportunities Fund,n/a,$680.32M
HEQ,John Hancock Hedged Equity & Income Fund,n/a,$212.24M
JHS,John Hancock Income Securities Trust,n/a,$168.88M
JHI,John Hancock Investors Trust,n/a,$150.89M
HPF,John Hancock Pfd Income Fund II,n/a,$470.66M
HPI,John Hancock Preferred Income Fund,n/a,$571.88M
HPS,John Hancock Preferred Income Fund III,n/a,$605.02M
PDT,John Hancock Premium Dividend Fund,n/a,$810.43M
HTD,John Hancock Tax Advantaged Dividend Income Fund,n/a,$911.16M
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,n/a,$103.39M
JW.A,"John Wiley & Sons, Inc.",n/a,n/a
JW.B,"John Wiley & Sons, Inc.",n/a,n/a
JNJ,Johnson & Johnson,Health Care,$356.99B
JCI,Johnson Controls International plc,Consumer Services,$40.39B
JONE,"Jones Energy, Inc.",Energy,$128.74M
JLL,Jones Lang LaSalle Incorporated,Finance,$5.57B
JFC,"JPMorgan China Region Fund, Inc.",n/a,$128.89M
JMEI,Jumei International Holding Limited,Consumer Services,$312.89M
JNPR,"Juniper Networks, Inc.",Technology,$10.62B
JP,Jupai Holdings Limited,Consumer Services,$250.14M
JE,"Just Energy Group, Inc.",Public Utilities,$725.83M
JE^A,"Just Energy Group, Inc.",n/a,n/a
LRN,K12 Inc,Consumer Services,$718.42M
KAI,Kadant Inc,Technology,$833.85M
KDMN,"Kadmon Holdings, Inc.",Health Care,$197.54M
KAMN,Kaman Corporation,Consumer Durables,$1.37B
KSU,Kansas City Southern,Transportation,$10.94B
KSU^,Kansas City Southern,Transportation,n/a
KS,KapStone Paper and Packaging Corporation,Basic Industries,$2.03B
KAR,"KAR Auction Services, Inc",Consumer Durables,$5.6B
KATE,Kate Spade & Company,Consumer Non-Durables,$2.38B
KED,Kayne Anderson Energy Development Company,n/a,$190.96M
KYE,"Kayne Anderson Energy Total Return Fund, Inc.",n/a,$394.83M
KMF,"Kayne Anderson Midstream Energy Fund, Inc",n/a,$325M
KYN,Kayne Anderson MLP Investment Company,n/a,$2.07B
KYN^F,Kayne Anderson MLP Investment Company,n/a,n/a
KB,KB Financial Group Inc,Finance,$19.54B
KBH,KB Home,Capital Goods,$2B
KBR,"KBR, Inc.",Basic Industries,$2.19B
KAP,"KCAP Financial, Inc.",n/a,n/a
KCG,"KCG Holdings, Inc.",Finance,$1.29B
FRAC,"Keane Group, Inc.",Energy,$1.73B
K,Kellogg Company,Consumer Non-Durables,$23.31B
KEM,Kemet Corporation,Capital Goods,$633.19M
KMPA,Kemper Corporation,Finance,n/a
KMPR,Kemper Corporation,Finance,$1.97B
KMT,Kennametal Inc.,Capital Goods,$3.09B
KW,Kennedy-Wilson Holdings Inc.,Finance,$2.12B
KWN,Kennedy-Wilson Holdings Inc.,Finance,n/a
KEN,Kenon Holdings Ltd.,Consumer Services,$724.23M
KEG,"Key Energy Services, Inc.",Energy,$360.73M
KEY,KeyCorp,Finance,$20.83B
KEY^I,KeyCorp,n/a,n/a
KEYS,Keysight Technologies Inc.,Capital Goods,$7.17B
KRC,Kilroy Realty Corporation,Consumer Services,$7.18B
KRC^H,Kilroy Realty Corporation,n/a,n/a
KRP,Kimbell Royalty Partners,Energy,$269.49M
KMB,Kimberly-Clark Corporation,Consumer Durables,$44.86B
KIM,Kimco Realty Corporation,Consumer Services,$7.64B
KIM^I,Kimco Realty Corporation,n/a,n/a
KIM^J,Kimco Realty Corporation,n/a,n/a
KIM^K,Kimco Realty Corporation,n/a,n/a
KMI,"Kinder Morgan, Inc.",Public Utilities,$42.71B
KMI^A,"Kinder Morgan, Inc.",n/a,n/a
KND,"Kindred Healthcare, Inc.",Health Care,$929.12M
KFS,"Kingsway Financial Services, Inc.",Finance,$142.81M
KGC,Kinross Gold Corporation,Basic Industries,$4.88B
KEX,Kirby Corporation,Consumer Services,$3.58B
KRG,Kite Realty Group Trust,Consumer Services,$1.53B
KKR,KKR & Co. L.P.,Finance,$8.46B
KKR^A,KKR & Co. L.P.,n/a,n/a
KKR^B,KKR & Co. L.P.,n/a,n/a
KFN^,KKR Financial Holdings LLC,n/a,n/a
KIO,KKR Income Opportunities Fund,n/a,$268.03M
KREF,KKR Real Estate Finance Trust Inc.,Consumer Services,$1.14B
KMG,"KMG Chemicals, Inc.",Basic Industries,$584.38M
KNX,"Knight Transportation, Inc.",Transportation,$2.97B
KNL,"Knoll, Inc.",Consumer Durables,$955.59M
KNOP,KNOT Offshore Partners LP,Consumer Services,$671.09M
KN,Knowles Corporation,Consumer Non-Durables,$1.46B
KSS,Kohl&#39;s Corporation,Consumer Services,$6.53B
PHG,Koninklijke Philips N.V.,Energy,$32.64B
KOP,Koppers Holdings Inc.,Basic Industries,$742.79M
KEP,Korea Electric Power Corporation,Public Utilities,$23.28B
KEF,"Korea Equity Fund, Inc.",n/a,$68.57M
KF,"Korea Fund, Inc. (The)",n/a,$232.84M
KFY,Korn/Ferry International,Technology,$1.95B
KOS,Kosmos Energy Ltd.,Energy,$2.4B
KRA,Kraton Corporation,Basic Industries,$1.04B
KR,Kroger Company (The),Consumer Services,$20.76B
KRO,Kronos Worldwide Inc,Basic Industries,$2.15B
KT,KT Corporation,Public Utilities,$8.08B
KYO,Kyocera Corporation,Technology,$20.95B
LB,"L Brands, Inc.",Consumer Services,$13.34B
SCX,L.S. Starrett Company (The),Capital Goods,$60.7M
LLL,"L3 Technologies, Inc.",Technology,$13.17B
LQ,La Quinta Holdings Inc.,Consumer Services,$1.71B
LH,Laboratory Corporation of America Holdings,Health Care,$15.45B
LADR,Ladder Capital Corp,Consumer Services,$1.48B
LW,"Lamb Weston Holdings, Inc.",Consumer Non-Durables,$6.27B
LDR,"Landauer, Inc.",Capital Goods,$513.8M
LCI,Lannett Co Inc,Health Care,$779.98M
LPI,"Laredo Petroleum, Inc.",Energy,$2.53B
LVS,Las Vegas Sands Corp.,Consumer Services,$48.76B
LHO,LaSalle Hotel Properties,Consumer Services,$3.38B
LHO^I,LaSalle Hotel Properties,n/a,n/a
LHO^J,LaSalle Hotel Properties,n/a,n/a
LTM,LATAM Airlines Group S.A.,Transportation,$6.97B
LDF,"Latin American Discovery Fund, Inc. (The)",n/a,$71.07M
LGI,Lazard Global Total Return and Income Fund,n/a,$155.22M
LAZ,Lazard Ltd.,Finance,$5.71B
LOR,"Lazard World Dividend & Income Fund, Inc.",n/a,$75.63M
LZB,La-Z-Boy Incorporated,Consumer Durables,$1.52B
LCII,LCI Industries ,Capital Goods,$2.46B
LFGR,Leaf Group Ltd.,Technology,$154.73M
LEA,Lear Corporation,Capital Goods,$9.72B
LEE,"Lee Enterprises, Incorporated",Consumer Services,$107.64M
BWG,Legg Mason BW Global Income Opportunities Fund Inc.,n/a,$272.24M
LM,"Legg Mason, Inc.",Finance,$3.64B
LMHA,"Legg Mason, Inc.",Finance,n/a
LMHB,"Legg Mason, Inc.",Finance,n/a
LEG,"Leggett & Platt, Incorporated",Consumer Durables,$6.9B
JBK,Lehman ABS Corporation,Finance,n/a
KTH,Lehman ABS Corporation,Finance,n/a
KTN,Lehman ABS Corporation,Finance,n/a
KTP,Lehman ABS Corporation,Finance,n/a
XKE,Lehman ABS Corporation,Finance,n/a
LDOS,"Leidos Holdings, Inc.",Technology,$7.73B
LEJU,Leju Holdings Limited,Finance,$245.73M
LC,LendingClub Corporation,Miscellaneous,$2.17B
LEN,Lennar Corporation,Basic Industries,$12.16B
LEN.B,Lennar Corporation,Basic Industries,n/a
LII,"Lennox International, Inc.",Capital Goods,$7.85B
LUK,Leucadia National Corporation,Consumer Non-Durables,$9.58B
LVLT,"Level 3 Communications, Inc.",Public Utilities,$21.44B
LXP,Lexington Realty Trust,Consumer Services,$2.35B
LXP^C,Lexington Realty Trust,n/a,n/a
LPL,"LG Display Co., Ltd.",Capital Goods,$11.52B
USA,Liberty All-Star Equity Fund,n/a,$1.08B
ASG,"Liberty All-Star Growth Fund, Inc.",n/a,$129.84M
LPT,Liberty Property Trust,Consumer Services,$5.94B
LSI,"Life Storage, Inc.",Consumer Services,$3.32B
LITB,"LightInTheBox Holding Co., Ltd.",Consumer Services,$193.64M
LNC,Lincoln National Corporation,Finance,$15.56B
LNC.WS,Lincoln National Corporation,n/a,n/a
LNN,Lindsay Corporation,Capital Goods,$953.52M
LN,LINE Corporation,Technology,$7.48B
LGF.A,Lions Gate Entertainment Corporation,n/a,n/a
LGF.B,Lions Gate Entertainment Corporation,n/a,n/a
LAD,"Lithia Motors, Inc.",Consumer Durables,$2.26B
LYV,"Live Nation Entertainment, Inc.",Consumer Services,$6.99B
LYG,Lloyds Banking Group Plc,Finance,$62.7B
SCD,LMP Capital and Income Fund Inc.,n/a,$254.82M
LMT,Lockheed Martin Corporation,Capital Goods,$81.32B
L,Loews Corporation,Finance,$15.75B
LPX,Louisiana-Pacific Corporation,Basic Industries,$3.45B
LOW,"Lowe&#39;s Companies, Inc.",Consumer Services,$64.66B
LXU,Lsb Industries Inc.,Basic Industries,$293.42M
LKSD,"LSC Communications, Inc.",Miscellaneous,$733.15M
LTC,"LTC Properties, Inc.",Consumer Services,$2B
LUB,"Luby&#39;s, Inc.",Consumer Services,$82.04M
LL,"Lumber Liquidators Holdings, Inc",Consumer Services,$704.78M
LXFR,Luxfer Holdings PLC,Basic Industries,$338.98M
LXFT,"Luxoft Holding, Inc.",Technology,$2.01B
LDL,"Lydall, Inc.",Capital Goods,$874.36M
WLH,Lyon William Homes,Capital Goods,$745.38M
LYB,LyondellBasell Industries NV,Basic Industries,$33.45B
MTB,M&T Bank Corporation,Finance,$25.17B
MTB.WS,M&T Bank Corporation,n/a,n/a
MTB^,M&T Bank Corporation,n/a,n/a
MTB^C,M&T Bank Corporation,n/a,n/a
MDC,"M.D.C. Holdings, Inc.",Capital Goods,$1.8B
MHO,"M/I Homes, Inc.",Capital Goods,$686.07M
MHO^A,"M/I Homes, Inc.",n/a,n/a
MAC,Macerich Company (The),Consumer Services,$8.07B
CLI,Mack-Cali Realty Corporation,Consumer Services,$2.4B
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,n/a,$300.61M
MIC,Macquarie Infrastructure Company,Energy,$6.39B
MFD,Macquarie/First Trust Global,n/a,$111.15M
BMA,Macro Bank Inc.,Finance,$5.27B
M,Macy&#39;s Inc,Consumer Services,$6.96B
MCN,Madison Covered Call & Equity Strategy Fund,n/a,$150.1M
MSP,Madison Strategic Sector Premium Fund,n/a,$68.19M
MMP,Magellan Midstream Partners L.P.,Energy,$15.96B
MGA,"Magna International, Inc.",Capital Goods,$17.15B
MX,MagnaChip Semiconductor Corporation,Technology,$322.58M
MH^A,"Maiden Holdings, Ltd.",n/a,n/a
MH^C,"Maiden Holdings, Ltd.",n/a,n/a
MH^D,"Maiden Holdings, Ltd.",n/a,n/a
MHLA,"Maiden Holdings, Ltd.",Finance,n/a
MHNC,"Maiden Holdings, Ltd.",Finance,n/a
MAIN,Main Street Capital Corporation,n/a,$2.14B
MSCA,Main Street Capital Corporation,n/a,n/a
MMD,MainStay DefinedTerm Municipal Opportunities Fund,n/a,$541.72M
MNK,Mallinckrodt plc,Health Care,$4.27B
MZF,Managed Duration Investment Grade Municipal Fund,n/a,$93.3M
MANU,Manchester United Ltd.,Consumer Services,$2.62B
MTW,"Manitowoc Company, Inc. (The)",Capital Goods,$812.31M
MN,"Manning & Napier, Inc.",Finance,$65.49M
MAN,ManpowerGroup,Technology,$7.49B
MFC,Manulife Financial Corp,Finance,$37.85B
MRO,Marathon Oil Corporation,Energy,$9.85B
MPC,Marathon Petroleum Corporation,Energy,$27.42B
MMI,"Marcus & Millichap, Inc.",Finance,$995.68M
MCS,Marcus Corporation (The),Consumer Services,$822M
MRIN,Marin Software Incorporated,Technology,$49.28M
MPX,Marine Products Corporation,Capital Goods,$528.56M
HZO,"MarineMax, Inc.",Consumer Services,$508.65M
MKL,Markel Corporation,Finance,$13.7B
VAC,Marriot Vacations Worldwide Corporation,Finance,$3.14B
MMC,"Marsh & McLennan Companies, Inc.",Finance,$39.93B
MLM,"Martin Marietta Materials, Inc.",Basic Industries,$14.19B
MAS,Masco Corporation,Basic Industries,$12.03B
DOOR,Masonite International Corporation,Basic Industries,$2.21B
MTZ,"MasTec, Inc.",Basic Industries,$3.75B
MA,Mastercard Incorporated,Miscellaneous,$133.95B
MTDR,Matador Resources Company,Energy,$2.11B
MTRN,Materion Corporation,Capital Goods,$739.5M
MATX,"Matson, Inc.",Consumer Services,$1.29B
MLP,"Maui Land & Pineapple Company, Inc.",Finance,$412.57M
MMS,"Maximus, Inc.",Miscellaneous,$3.95B
MXL,"MaxLinear, Inc",Technology,$1.82B
MBI,"MBIA, Inc.",Finance,$1.26B
MNI,McClatchy Company (The),Consumer Services,$70.12M
MKC,"McCormick & Company, Incorporated",Consumer Non-Durables,$11.93B
MKC.V,"McCormick & Company, Incorporated",Consumer Non-Durables,n/a
MDR,"McDermott International, Inc.",Capital Goods,$2.05B
MCD,McDonald&#39;s Corporation,Consumer Services,$124.78B
MUX,McEwen Mining Inc.,Basic Industries,$776.56M
MCK,McKesson Corporation,Health Care,$34.48B
MDU,"MDU Resources Group, Inc.",Basic Industries,$5.12B
MTL,Mechel PAO,Basic Industries,$994.89M
MTL^,Mechel PAO,n/a,n/a
MRT,"MedEquities Realty Trust, Inc.",Consumer Services,$391.78M
MPW,"Medical Properties Trust, Inc.",Consumer Services,$4.49B
MED,MEDIFAST INC,Consumer Non-Durables,$482.21M
MCC,Medley Capital Corporation,n/a,$348.63M
MCV,Medley Capital Corporation,n/a,n/a
MCX,Medley Capital Corporation,n/a,n/a
MDLQ,Medley LLC,Finance,n/a
MDLX,Medley LLC,Finance,n/a
MDLY,Medley Management Inc.,Finance,$189.77M
MD,"Mednax, Inc",Health Care,$5.38B
MDT,Medtronic plc,Health Care,$118.59B
MRK,"Merck & Company, Inc.",Health Care,$172.59B
MCY,Mercury General Corporation,Finance,$2.96B
MDP,Meredith Corporation,Consumer Services,$2.66B
MTH,Meritage Corporation,Capital Goods,$1.68B
MTOR,"Meritor, Inc.",Capital Goods,$1.48B
MER^K,"Merrill Lynch & Co., Inc.",n/a,n/a
MER^P,"Merrill Lynch & Co., Inc.",n/a,n/a
PIY,"Merrill Lynch Depositor, Inc.",Finance,n/a
MTR,Mesa Royalty Trust,Energy,$21.99M
MSB,Mesabi Trust,Basic Industries,$172.53M
MEI,"Methode Electronics, Inc.",Capital Goods,$1.46B
MET,"MetLife, Inc.",Finance,$60.12B
MET^A,"MetLife, Inc.",n/a,n/a
MTD,"Mettler-Toledo International, Inc.",Capital Goods,$15.1B
MXE,"Mexico Equity and Income Fund, Inc. (The)",n/a,$83.35M
MXF,"Mexico Fund, Inc. (The)",n/a,$258.93M
MFA,"MFA Financial, Inc.",Consumer Services,$3.17B
MFA^B,"MFA Financial, Inc.",n/a,n/a
MFO,"MFA Financial, Inc.",Consumer Services,n/a
MFCB,MFC Bancorp Ltd.,Finance,$110.34M
MCR,MFS Charter Income Trust,n/a,$444.45M
MGF,MFS Government Markets Income Trust,n/a,$161.38M
MIN,MFS Intermediate Income Trust,n/a,$505.07M
MMT,MFS Multimarket Income Trust,n/a,$440.4M
MFM,MFS Municipal Income Trust,n/a,$293.67M
MFV,MFS Special Value Trust,n/a,$45.76M
MTG,MGIC Investment Corporation,Finance,$4.22B
MGP,MGM Growth Properties LLC,Consumer Services,$1.63B
MGM,MGM Resorts International,Consumer Services,$17.41B
KORS,Michael Kors Holdings Limited,Consumer Non-Durables,$5.53B
MAA,"Mid-America Apartment Communities, Inc.",Consumer Services,$11.53B
MAA^I,"Mid-America Apartment Communities, Inc.",n/a,n/a
MSL,MidSouth Bancorp,Finance,$185.22M
MPO,"MIDSTATES PETROLEUM COMPANY, INC.",Energy,$319.58M
MCRN,Milacron Holdings Corp.,Technology,$1.24B
MLR,"Miller Industries, Inc.",Capital Goods,$283.23M
HIE,Miller/Howard High Income Equity Fund,n/a,$181.54M
MTX,Minerals Technologies Inc.,Basic Industries,$2.53B
MP^D,Mississippi Power Company,n/a,n/a
MG,Mistras Group Inc,Consumer Services,$629.59M
MTU,Mitsubishi UFJ Financial Group Inc,Finance,$90.38B
MIXT,MiX Telematics Limited,Technology,$172.73M
MFG,"Mizuho Financial Group, Inc.",Finance,$46.42B
MBT,Mobile TeleSystems OJSC,Public Utilities,$7.76B
MBLY,Mobileye N.V.,Technology,$13.99B
MODN,"Model N, Inc.",Technology,$374.42M
MOD,Modine Manufacturing Company,Capital Goods,$813.8M
MC,Moelis & Company,Finance,$1.05B
MHK,"Mohawk Industries, Inc.",Consumer Durables,$17.96B
MOH,Molina Healthcare Inc,Health Care,$3.94B
TAP,Molson Coors Brewing  Company,Consumer Non-Durables,$14.03B
TAP.A,Molson Coors Brewing  Company,n/a,n/a
MNR,Monmouth Real Estate Investment Corporation,Consumer Services,$1.09B
MNR^C,Monmouth Real Estate Investment Corporation,n/a,n/a
MORE          ,"Monogram Residential Trust, Inc.",Consumer Services,$1.99B
MON,Monsanto Company,Basic Industries,$51.67B
MCO,Moody&#39;s Corporation,Finance,$23.37B
MOG.A,Moog Inc.,n/a,n/a
MOG.B,Moog Inc.,n/a,n/a
MS,Morgan Stanley,Finance,$85.33B
MS^A,Morgan Stanley,n/a,n/a
MS^E,Morgan Stanley,n/a,n/a
MS^F,Morgan Stanley,n/a,n/a
MS^G,Morgan Stanley,n/a,n/a
MS^I,Morgan Stanley,n/a,n/a
MS^K,Morgan Stanley,n/a,n/a
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",n/a,$224.12M
CAF,Morgan Stanley China A Share Fund Inc.,n/a,$489.27M
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",n/a,$205.18M
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",n/a,$525.6M
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",n/a,$231.89M
IIF,"Morgan Stanley India Investment Fund, Inc.",n/a,$471.04M
MOS,Mosaic Company (The),Basic Industries,$7.86B
MSI,"Motorola Solutions, Inc.",Technology,$14.05B
MOV,Movado Group Inc.,Consumer Non-Durables,$561.88M
MPLX,MPLX LP,Energy,$12.6B
MRC,MRC Global Inc.,Capital Goods,$1.54B
ICB,"MS Income Securities, Inc.",n/a,$162.42M
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,Finance,n/a
MSA,MSA Safety Incorporporated,Health Care,$2.96B
MSM,"MSC Industrial Direct Company, Inc.",Capital Goods,$5.02B
MSCI,MSCI Inc,Miscellaneous,$9.25B
MSG,MSG Networks Inc.,Consumer Services,$4.54B
MSGN,MSG Networks Inc.,Consumer Services,$1.69B
MLI,"Mueller Industries, Inc.",Capital Goods,$1.73B
