Top of The Market Rating,Zacks (1-5),Wall Street Journal Rating (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
82.1,3,1,17,ANAB,"AnaptysBio, Inc.",28.39,Buy
82.09,1,2,8,MDR,"McDermott International, Inc.",32.13,Buy
82.09,3,1,17,NCSM,"NCS Multistage Holdings, Inc.",28.38,Buy
82.07,1,1,11,SBOT,"Stellar Biotechnologies, Inc.",44.93,
82.03,1,2,5,BDC,Belden Inc,11.81,Buy
82.02,3,1,1,MTN,"Vail Resorts, Inc.",10.11,Buy
82.01,3,1,17,AZRE,Azure Power Global Limited,28.05,Buy
82,3,1,7,ADES,"Advanced Emissions Solutions, Inc.",87.89,Buy
82,3,1,7,SCMP,"Sucampo Pharmaceuticals, Inc.",73.52,Buy
82,3,1,7,DRAD,Digirad Corporation,61.45,Buy
82,6,1,5,ESXB,Community Bankers Trust Corporation.,4.65,Buy
81.99,1,2,6,MERC,Mercer International Inc.,18.26,Buy
81.96,3,1,17,PSDO,"Presidio, Inc.",27.84,Buy
81.94,3,1,17,NETS,Netshoes (Cayman) Limited,27.78,Buy
81.93,2,2,1,OC,Owens Corning Inc,9.64,Buy
81.91,3,2,2,CRAI,"CRA International,Inc.",41.2,Buy
81.85,3,1,7,DGII,Digi International Inc.,49.25,Buy
81.85,2,1,8,ASUR,Asure Software Inc,30.91,Buy
81.84,3,1,5,FORM,"FormFactor, Inc.",35.85,Buy
81.84,1,2,5,JBLU,JetBlue Airways Corporation,10.87,Buy
81.74,3,1,2,KINS,"Kingstone Companies, Inc",15.38,Buy
81.73,1,2,5,MNST,Monster Beverage Corporation,10.31,Buy
81.69,1,2,3,HCSG,"Healthcare Services Group, Inc.",-3.2,Buy
81.67,1,2,11,PKD,Parker Drilling Company,122.22,Buy
81.67,2,1,11,INO,"Inovio Pharmaceuticals, Inc.",116.31,Buy
81.67,1,2,11,CVEO,Civeo Corporation,115.31,Buy
81.67,1,2,11,GASS,"StealthGas, Inc.",93.55,Buy
81.67,2,1,11,IMDZ,Immune Design Corp.,90.95,Buy
81.67,2,1,11,EPZM,"Epizyme, Inc.",76.03,Buy
81.67,2,1,11,MGNX,"MacroGenics, Inc.",67.34,Buy
81.67,2,1,11,CLLS,Cellectis S.A.,58.4,Buy
81.67,1,2,11,EVGN,Evogene Ltd.,53.26,Buy
81.63,3,1,17,NDRM,NeuroDerm Ltd.,26.51,Buy
81.63,2,1,5,MMSI,"Merit Medical Systems, Inc.",9.8,Buy
81.61,2,2,2,IBKC,IBERIABANK Corporation,14.73,Buy
81.6,1,2,8,QADB,QAD Inc.,29.67,Buy
81.6,1,1,10,SPCB,"SuperCom, Ltd.",17.99,Buy
81.58,3,1,3,OCLR,"Oclaro, Inc.",21.21,Buy
81.56,3,1,5,BOFI,"BofI Holding, Inc.",34.48,Buy
81.55,1,2,6,SKYW,"SkyWest, Inc.",16.09,Buy
81.55,1,2,17,CUK,Carnival Corporation,1.18,Buy
81.54,3,1,17,GALT,Galectin Therapeutics Inc.,26.15,Buy
81.54,1,2,5,PKX,POSCO,9.37,Buy
81.52,3,1,6,LYTS,LSI Industries Inc.,40.92,Buy
81.52,3,1,17,GLYC,"GlycoMimetics, Inc.",26.09,Buy
81.52,1,2,4,EL,"Estee Lauder Companies, Inc. (The)",2.6,Buy
81.51,2,1,17,PJT,PJT Partners Inc.,1.03,Buy
81.5,1,2,17,ING,"ING Group, N.V.",0.99,Buy
81.47,3,1,5,FLWS,"1-800 FLOWERS.COM, Inc.",34.02,Buy
81.45,2,1,5,UCFC,United Community Financial Corp.,8.93,Buy
81.44,1,2,7,WES,"Western Gas Partners, LP",22.18,Buy
81.4,3,1,3,FN,Fabrinet,20.32,Buy
81.38,3,1,2,CMCSA,Comcast Corporation,13.55,Buy
81.32,2,1,17,BGNE,"BeiGene, Ltd.",0.27,Buy
81.25,2,3,17,PTIE,"Pain Therapeutics, Inc.",569.01,Buy
81.25,3,2,17,GNCA,"Genocea Biosciences, Inc.",236.63,Buy
81.25,4,1,17,BLRX,BioLineRx Ltd.,210.91,Buy
81.25,4,1,17,VTVT,vTv Therapeutics Inc.,208.51,Buy
81.25,3,2,17,SRRA,"Sierra Oncology, Inc.",191.97,Buy
81.25,4,1,17,SNDE,Sundance Energy Australia Limited,186.46,Buy
81.25,4,1,17,FLKS,"Flex Pharma, Inc.",177.78,Buy
81.25,3,2,17,PRQR,ProQR Therapeutics N.V.,174.51,Buy
81.25,4,1,17,PTGX,"Protagonist Therapeutics, Inc.",174.51,Buy
81.25,3,2,17,NOVN,"Novan, Inc.",171.6,Buy
81.25,3,2,17,APTO,"Aptose Biosciences, Inc.",170.66,Buy
81.25,3,2,17,CATB,"Catabasis Pharmaceuticals, Inc.",163.16,Buy
81.25,3,2,17,VRS,Verso Corporation,161.98,Buy
81.25,4,1,17,ACIU,AC Immune SA,159.9,Buy
81.25,3,2,17,TOCA,Tocagen Inc.,132.56,Buy
81.25,3,2,17,OBLN,"Obalon Therapeutics, Inc.",126.24,Buy
81.25,4,1,17,CATS,"Catasys, Inc.",118.39,Buy
81.25,4,1,17,RXDX,"Ignyta, Inc.",115.05,Buy
81.25,4,1,17,PGLC,Pershing Gold Corporation,105.48,Buy
81.25,4,1,17,AQMS,"Aqua Metals, Inc.",105.42,Buy
81.25,4,1,17,METC,"Ramaco Resources, Inc.",102.7,Buy
81.25,3,2,17,XOG,"Extraction Oil & Gas, Inc.",89.3,Buy
81.25,4,1,17,RARX,"Ra Pharmaceuticals, Inc.",84.82,Buy
81.25,2,3,17,ADHD,Alcobra Ltd.,76.99,Buy
81.25,4,1,17,KURA,"Kura Oncology, Inc.",66.67,Buy
81.25,4,1,17,AUPH,Aurinia Pharmaceuticals Inc,60.31,Buy
81.25,4,1,17,CDEV,"Centennial Resource Development, Inc.",58.53,Buy
81.25,4,1,17,COLL,"Collegium Pharmaceutical, Inc.",57.23,Buy
81.25,3,2,17,TUSK,"Mammoth Energy Services, Inc.",56.15,Buy
81.25,4,1,17,AKBA,"Akebia Therapeutics, Inc.",51.95,Buy
81.23,1,1,8,BBU,Brookfield Business Partners L.P.,2.84,Buy
81.21,1,2,4,BCO,Brink&#39;s Company (The),1.05,Buy
81.2,1,2,5,VEEV,Veeva Systems Inc.,7.65,Buy
81.2,1,2,3,ISRG,"Intuitive Surgical, Inc.",-5.66,Buy
81.18,2,2,5,ROST,"Ross Stores, Inc.",32.57,Buy
81.17,3,1,3,GWB,"Great Western Bancorp, Inc.",19.2,Buy
81.11,3,1,2,NVMI,Nova Measuring Instruments Ltd.,12.22,Buy
81.1,1,2,3,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,-6.15,Buy
81.08,2,1,4,SPGI,S&P Global Inc.,0.42,Buy
81.07,2,2,2,INN,"Summit Hotel Properties, Inc.",12.04,Buy
81.04,2,2,2,IPAR,"Inter Parfums, Inc.",11.85,Buy
81.04,1,2,4,CNS,Cohen & Steers Inc,0.19,Buy
81.03,1,2,5,DCOM,"Dime Community Bancshares, Inc.",6.8,Buy
81.03,2,2,1,ICE,Intercontinental Exchange Inc.,5.14,Buy
80.97,1,2,6,SNBC,"Sun Bancorp, Inc.",13.17,Buy
80.92,1,2,5,CP,Canadian Pacific Railway Limited,6.25,Buy
80.92,1,1,5,TVTY,"Tivity Health, Inc.",0.33,
80.91,3,2,17,EGAN,eGain Corporation,48.65,Buy
80.9,1,2,6,RDS.B,Royal Dutch Shell PLC,12.84,Buy
80.88,4,1,17,WRD,WildHorse Resource Development Corporation,48.51,Buy
80.88,3,1,17,UNIT,Uniti Group Inc.,23.5,Buy
80.86,3,1,7,TAST,"Carrols Restaurant Group, Inc.",44.31,Buy
80.85,3,1,5,NXST,"Nexstar Media Group, Inc.",30.91,Buy
80.84,2,2,2,BANR,Banner Corporation,10.87,Buy
80.81,3,1,5,CSV,"Carriage Services, Inc.",30.73,Buy
80.8,1,2,10,MBI,"MBIA, Inc.",39.02,Buy
80.79,4,1,17,UPL,Ultra Petroleum Corp.,48.15,Buy
80.79,1,2,5,AAOI,"Applied Optoelectronics, Inc.",5.61,Buy
80.79,1,2,5,CSBK,Clifton Bancorp Inc.,5.61,Buy
80.79,2,2,1,TSS,"Total System Services, Inc.",3.95,Buy
80.77,3,1,2,LOPE,"Grand Canyon Education, Inc.",10.53,Buy
80.76,2,1,7,LMNR,Limoneira Co,18.78,Buy
80.75,2,2,1,CCL,Carnival Corporation,3.73,Buy
80.73,2,2,17,WPPGY,WPP plc,22.91,Buy
80.71,2,2,5,ULTA,"Ulta Beauty, Inc.",30.23,Buy
80.67,3,1,8,MYOK,"MyoKardia, Inc.",105.88,Buy
80.67,3,1,8,NBEV,New Age Beverages Corporation,80.04,Buy
80.67,3,1,8,SLCA,"U.S. Silica Holdings, Inc.",79.74,Buy
80.67,3,1,8,EDAP,EDAP TMS S.A.,79.69,Buy
80.67,3,1,8,PRTS,"U.S. Auto Parts Network, Inc.",67.83,Buy
80.67,3,1,8,ABTL,Autobytel Inc.,66.53,Buy
80.67,3,1,8,PFIE,"Profire Energy, Inc.",63.93,Buy
80.67,3,1,8,XPER,Xperi Corporation,63.64,Buy
80.67,3,1,8,CAAS,"China Automotive Systems, Inc.",55.28,Buy
80.67,3,1,8,TIVO,TiVo Corporation,55.04,Buy
80.67,3,1,8,CYTK,"Cytokinetics, Incorporated",51.72,Buy
80.65,3,1,17,NBLX,Noble Midstream Partners LP,22.6,Buy
80.59,2,1,6,FUN,"Cedar Fair, L.P.",11.3,Buy
80.58,3,1,5,GVA,Granite Construction Incorporated,29.59,Buy
80.58,1,2,5,WY,Weyerhaeuser Company,4.56,Buy
80.56,1,2,6,NCS,"NCI Building Systems, Inc.",11.11,Buy
80.56,1,1,9,BPY,Brookfield Property Partners L.P.,6.11,Buy
80.53,1,2,5,SBCP,"Sunshine Bancorp, Inc.",4.31,Buy
80.5,2,1,6,TEDU,"Tarena International, Inc.",10.83,Buy
80.49,3,1,3,CHFC,Chemical Financial Corporation,15.77,Buy
80.48,4,1,17,FLXN,"Flexion Therapeutics, Inc.",46.94,Buy
80.43,3,1,5,IX,Orix Corp Ads,28.8,Buy
80.43,2,2,2,STZ,Constellation Brands Inc,8.81,Buy
80.42,2,2,1,MA,Mastercard Incorporated,2.11,Buy
80.41,3,1,8,AGRO,Adecoagro S.A.,48.73,Buy
80.41,2,2,1,ATO,Atmos Energy Corporation,2.06,Buy
80.37,3,2,17,SAUC,"Diversified Restaurant Holdings, Inc.",46.48,Buy
80.37,3,1,17,SOI,"Solaris Oilfield Infrastructure, Inc.",21.47,Buy
80.34,3,1,7,CYBE,CyberOptics Corporation,41.7,Buy
80.33,2,1,12,SRAX,"Social Reality, Inc.",529.37,Buy
80.33,2,1,12,REFR,Research Frontiers Incorporated,210.82,Buy
80.33,2,1,12,TGTX,"TG Therapeutics, Inc.",129.51,Buy
80.33,2,1,12,ABEO,Abeona Therapeutics Inc.,93.88,Buy
80.33,2,1,12,AMRN,Amarin Corporation plc,68.27,Buy
80.33,2,1,12,MVIS,"Microvision, Inc.",55.56,Buy
80.3,3,1,17,CLVS,"Clovis Oncology, Inc.",21.19,Buy
80.3,2,2,3,RTEC,"Rudolph Technologies, Inc.",14.85,Buy
80.3,3,1,2,ORBK,Orbotech Ltd.,8.17,Buy
80.29,2,1,5,EPAM,"EPAM Systems, Inc.",3.14,Buy
80.28,3,1,17,WOW,"WideOpenWest, Inc.",21.14,Buy
80.28,1,2,5,AAN,"Aaron&#39;s,  Inc.",3.07,Buy
80.27,1,2,5,ADTN,"ADTRAN, Inc.",3,Buy
80.23,1,2,10,PBR.A,Petroleo Brasileiro S.A.- Petrobras,36.14,Buy
80.22,3,1,5,RICK,"RCI Hospitality Holdings, Inc.",27.76,Buy
80.22,2,1,6,KB,KB Financial Group Inc,9.45,Buy
80.19,2,2,2,PEP,"Pepsico, Inc.",7.61,Buy
80.18,1,1,12,BLFS,"BioLife Solutions, Inc.",24.22,Buy
80.17,3,1,17,EVBG,"Everbridge, Inc.",20.69,Buy
80.14,3,1,17,BHVN,Biohaven Pharmaceutical Holding Company Ltd.,20.58,Buy
80.14,1,2,2,NVDA,NVIDIA Corporation,-17.61,Buy
80.1,3,1,8,CCRN,"Cross Country Healthcare, Inc.",47.18,Buy
80.1,3,1,3,SBUX,Starbucks Corporation,13.83,Buy
80.07,2,2,4,BIG,"Big Lots, Inc.",20.36,Buy
80.04,1,2,11,TOUR,Tuniu Corporation,41.87,Buy
80.04,3,1,3,STMP,Stamps.com Inc.,13.52,Buy
79.98,2,1,11,CDXS,"Codexis, Inc.",41.59,Buy
79.96,1,2,8,VRNT,Verint Systems Inc.,21.48,Buy
79.95,3,1,17,GTT,"GTT Communications, Inc.",19.8,Buy
79.94,2,1,8,HQY,"HealthEquity, Inc.",21.36,Buy
79.94,1,1,11,NOMD,Nomad Foods Limited,16.36,Buy
79.93,3,1,3,GT,The Goodyear Tire & Rubber Company,12.99,Buy
79.93,1,2,5,TX,Ternium S.A.,1.33,Buy
79.89,2,2,2,WM,"Waste Management, Inc.",6.14,Buy
79.88,3,1,2,SSNC,"SS&C Technologies Holdings, Inc.",6.09,Buy
79.87,1,2,5,RYAAY,Ryanair Holdings plc,1,Buy
79.85,3,1,6,SPAR,"Spartan Motors, Inc.",32.6,Buy
79.84,2,2,1,PGR,Progressive Corporation (The),-0.78,Buy
79.84,2,1,3,SLP,"Simulations Plus, Inc.",-12.46,Buy
79.82,3,1,2,GOOGL,Alphabet Inc.,5.75,Buy
79.8,2,2,3,CUNB,CU Bancorp (CA),12.31,Buy
79.78,1,2,5,UCTT,"Ultra Clean Holdings, Inc.",0.59,Buy
79.75,3,1,4,JCOM,"j2 Global, Inc.",18.75,Buy
79.74,3,1,17,GCP,GCP Applied Technologies Inc.,18.97,Buy
79.73,3,1,3,TRCB,Two River Bancorp,11.96,Buy
79.69,1,2,6,KLXI,KLX Inc.,6.8,Buy
79.68,2,2,2,EW,Edwards Lifesciences Corporation,5.08,Buy
79.67,4,1,5,RDI,Reading International Inc,67.3,Buy
79.67,2,2,2,CI,Cigna Corporation,5.03,Buy
79.66,3,1,4,IBP,"Installed Building Products, Inc.",18.28,Buy
79.65,3,1,6,WAGE,"WageWorks, Inc.",31.58,Buy
79.63,2,2,5,FIVE,"Five Below, Inc.",24.81,Buy
79.63,2,1,5,TBK,"Triumph Bancorp, Inc.",-0.17,Buy
79.62,3,1,5,SINA,Sina Corporation,24.76,Buy
79.62,3,1,4,MSCC,Microsemi Corporation,18.1,Buy
79.57,2,2,17,TTM,Tata Motors Ltd,18.27,Buy
79.56,2,1,5,CCNE,CNB Financial Corporation,-0.51,Buy
79.55,3,1,2,ASGN,"On Assignment, Inc.",4.4,Buy
79.53,1,2,10,PBR,Petroleo Brasileiro S.A.- Petrobras,32.67,Buy
79.52,3,1,5,TACT,TransAct Technologies Incorporated,24.29,Buy
79.52,1,2,8,LBTYK,Liberty Global plc,19.27,Buy
79.46,2,1,8,CUTR,"Cutera, Inc.",18.96,Buy
79.44,2,1,11,APPS,"Digital Turbine, Inc.",38.89,Buy
79.44,2,2,3,EWBC,"East West Bancorp, Inc.",10.53,Buy
79.44,2,2,2,GIB,"CGI Group, Inc.",3.87,Buy
79.42,3,1,3,LKQ,LKQ Corporation,10.45,Buy
79.39,2,1,11,AGEN,Agenus Inc.,38.61,Buy
79.39,3,1,17,QVCA,Liberty Interactive Corporation,17.55,Buy
79.39,3,1,2,PEGA,Pegasystems Inc.,3.62,Buy
79.38,3,1,6,TREC,Trecora Resources,30.25,Buy
79.38,3,1,4,NUE,Nucor Corporation,16.89,Buy
79.38,1,2,5,IBA,"Industrias Bachoco, S.A. de C.V.",-1.44,Buy
79.37,3,1,7,TPC,Tutor Perini Corporation,36.85,Buy
79.36,3,1,5,MGIC,Magic Software Enterprises Ltd.,23.46,Buy
79.34,3,1,17,GDI,"Gardner Denver Holdings, Inc.",17.34,Buy
79.34,2,2,1,FNF,"Fidelity National Financial, Inc.",-3.3,Buy
79.33,3,1,9,ERII,"Energy Recovery, Inc.",164.55,Buy
79.33,3,1,9,CLSD,"Clearside Biomedical, Inc.",111.48,Buy
79.33,2,2,9,BNED,"Barnes & Noble Education, Inc",85.92,Buy
79.33,3,1,9,TGEN,Tecogen Inc.,81.82,Buy
79.33,3,1,9,KMDA,Kamada Ltd.,71.17,Buy
79.33,3,1,9,LUNA,Luna Innovations Incorporated,69.17,Buy
79.33,3,1,9,GTIM,Good Times Restaurants Inc.,66.67,Buy
79.33,3,1,9,CHKE,Cherokee Inc.,62.16,Buy
79.33,3,1,9,NOA,"North American Energy Partners, Inc.",56.33,Buy
79.33,3,1,9,PCOM,"Points International, Ltd.",55.04,Buy
79.33,3,1,9,RTRX,"Retrophin, Inc.",51.52,Buy
79.33,2,2,3,CACI,"CACI International, Inc.",9.98,Buy
79.27,3,1,3,UFPT,"UFP Technologies, Inc.",9.69,Buy
79.22,2,2,6,RRGB,"Red Robin Gourmet Burgers, Inc.",29.41,Buy
79.21,1,2,6,WLK,Westlake Chemical Corporation,4.38,Buy
79.18,3,1,6,HRTG,"Heritage Insurance Holdings, Inc.",29.24,Buy
79.18,2,2,3,ORCL,Oracle Corporation,9.25,Buy
79.16,3,1,8,CPE,Callon Petroleum Company,42.46,Buy
79.15,2,2,3,PH,Parker-Hannifin Corporation,9.09,Buy
79.15,2,2,2,AMWD,American Woodmark Corporation,2.41,Buy
79.12,2,2,17,PLYA,Playa Hotels & Resorts N.V.,16.47,Buy
79.11,2,2,4,PATK,"Patrick Industries, Inc.",15.57,Buy
79.1,3,1,8,TACO,"Del Taco Restaurants, Inc.",42.16,Buy
79.1,2,2,2,ICLR,ICON plc,2.15,Buy
79.06,1,2,8,ORC,"Orchid Island Capital, Inc.",16.99,Buy
79.06,1,2,8,POST,"Post Holdings, Inc.",16.96,Buy
79.02,3,1,8,CLFD,"Clearfield, Inc.",41.79,Buy
79.01,3,2,3,PLCE,"Children&#39;s Place, Inc. (The)",33.4,Buy
79,2,2,1,COO,"Cooper Companies, Inc. (The)",-5,Buy
78.95,2,2,4,TSN,"Tyson Foods, Inc.",14.74,Buy
78.95,3,1,4,SP,SP Plus Corporation,14.73,Buy
78.95,2,1,6,BGCP,"BGC Partners, Inc.",3.07,Buy
78.94,3,1,17,CALA,"Calithera Biosciences, Inc.",15.76,Buy
78.94,3,1,17,ZTO,ZTO Express (Cayman) Inc.,15.76,Buy
78.93,3,2,17,DS,Drive Shack Inc.,40.73,Buy
78.91,2,2,2,SYK,Stryker Corporation,1.24,Buy
78.9,3,1,6,LRN,K12 Inc,27.85,Buy
78.9,3,1,6,VPG,"Vishay Precision Group, Inc.",27.84,Buy
78.88,1,2,7,CC,Chemours Company (The),9.38,Buy
78.86,3,1,17,HCM,Hutchison China MediTech Limited,15.42,Buy
78.85,1,2,12,CDTI,"Clean Diesel Technologies, Inc.",42.6,Buy
78.85,2,2,3,LLL,"L3 Technologies, Inc.",7.58,Buy
78.84,2,2,5,UAL,"United Continental Holdings, Inc.",20.86,Buy
78.82,2,2,3,NTES,"NetEase, Inc.",7.42,Buy
78.8,1,2,9,EXA,Exa Corporation,22.31,Buy
78.77,1,2,8,LBTYB,Liberty Global plc,15.5,Buy
78.77,3,1,3,LHCG,LHC Group,7.2,Buy
78.75,3,2,5,AOSL,Alpha and Omega Semiconductor Limited,45.44,Buy
78.75,2,2,6,PWR,"Quanta Services, Inc.",27.08,Buy
78.75,2,2,4,MCHP,Microchip Technology Incorporated,13.75,Buy
78.74,2,2,3,ADBE,Adobe Systems Incorporated,7.01,Buy
78.73,3,1,4,BERY,"Berry Global Group, Inc.",13.66,Buy
78.72,3,1,6,STL,Sterling Bancorp,26.95,Buy
78.71,3,1,7,TECK,Teck Resources Ltd,33.54,Buy
78.71,2,2,6,BWP,Boardwalk Pipeline Partners L.P.,26.87,Buy
78.71,3,1,17,HGV,Hilton Grand Vacations Inc.,14.83,Buy
78.71,1,1,8,VEC,"Vectrus, Inc.",-9.78,Buy
78.7,3,1,6,RIC,"Richmont Mines, Inc.",26.84,Buy
78.7,3,1,4,FLEX,Flex Ltd.,13.5,Buy
78.69,2,2,5,ALK,"Alaska Air Group, Inc.",20.11,Buy
78.67,3,1,7,ROCK,"Gibraltar Industries, Inc.",33.33,Buy
78.67,3,1,6,VGR,Vector Group Ltd.,26.7,Buy
78.64,2,2,3,TFX,Teleflex Incorporated,6.55,Buy
78.64,3,1,3,MNR,Monmouth Real Estate Investment Corporation,6.52,Buy
78.64,2,2,1,AVY,Avery Dennison Corporation,-6.81,Buy
78.63,3,1,4,WLDN,"Willdan Group, Inc.",13.15,Buy
78.62,2,2,17,GOOS,Canada Goose Holdings Inc.,14.46,Buy
78.61,1,2,7,Z,"Zillow Group, Inc.",8.04,Buy
78.6,3,1,5,AM,Antero Midstream Partners LP,19.67,Buy
78.59,1,2,7,PMBC,Pacific Mercantile Bancorp,7.95,Buy
78.53,2,2,3,AMNB,"American National Bankshares, Inc.",5.98,Buy
78.51,3,1,17,KED,Kayne Anderson Energy Development Company,14.03,Buy
78.5,3,1,8,CLRO,"ClearOne, Inc.",39.18,Buy
78.47,3,1,17,SYRS,"Syros Pharmaceuticals, Inc.",13.87,Buy
78.45,3,2,5,CUBI,"Customers Bancorp, Inc",43.94,Buy
78.39,3,1,17,AVXS,"AveXis, Inc.",13.57,Buy
78.35,2,2,4,MRK,"Merck & Company, Inc.",11.77,Buy
78.33,3,1,6,LPTH,"LightPath Technologies, Inc.",25,Buy
78.33,1,2,7,JW.B,"John Wiley & Sons, Inc.",0,
78.3,2,2,3,TEL,TE Connectivity Ltd.,4.84,Buy
78.3,2,2,2,LOGI,Logitech International S.A.,-1.81,Buy
78.29,3,1,6,EQM,"EQT Midstream Partners, LP",24.76,Buy
78.28,3,1,4,WNS,WNS (Holdings) Limited,11.4,Buy
78.27,3,2,17,HESM,Hess Midstream Partners LP,38.06,Buy
78.27,3,1,5,EXAC,"Exactech, Inc.",18.03,Buy
78.26,3,1,5,OTEX,Open Text Corporation,17.97,Buy
78.25,3,2,1,MSFG,"MainSource Financial Group, Inc.",16.23,Buy
78.24,2,1,11,TRIB,Trinity Biotech plc,32.89,Buy
78.24,3,1,4,CBM,Cambrex Corporation,11.21,Buy
78.22,3,1,9,MDCO,The Medicines Company,44.41,Buy
78.22,3,1,6,FLT,"FleetCor Technologies, Inc.",24.45,Buy
78.19,1,2,8,CY,Cypress Semiconductor Corporation,12.63,Buy
78.18,3,1,5,SONA,"Southern National Bancorp of Virginia, Inc.",17.55,Buy
78.15,2,2,2,BDX,"Becton, Dickinson and Company",-2.58,Buy
78.12,2,2,3,CE,Celanese Corporation,3.93,Buy
78.11,3,1,6,CNTY,"Century Casinos, Inc.",23.86,Buy
78.07,3,1,5,PPBI,Pacific Premier Bancorp Inc,17.01,Buy
78.06,1,2,8,SHG,Shinhan Financial Group Co Ltd,11.98,Buy
78.02,2,2,3,HON,Honeywell International Inc.,3.41,Buy
78,1,3,10,TOO,Teekay Offshore Partners L.P.,137.6,Buy
78,3,1,10,LEE,"Lee Enterprises, Incorporated",122.97,Buy
78,3,1,10,HBIO,"Harvard Bioscience, Inc.",115.69,Buy
78,3,1,10,PGNX,Progenics Pharmaceuticals Inc.,112.44,Buy
78,3,1,10,ARCW,"ARC Group Worldwide, Inc.",100,Buy
78,3,1,10,FPRX,"Five Prime Therapeutics, Inc.",92.63,Buy
78,3,1,10,TNAV,"Telenav, Inc.",76.1,Buy
78,3,1,10,GSVC,GSV Capital Corp,72.41,Buy
78,3,1,10,RLH,Red Lion Hotels Corporation,67.81,Buy
78,3,1,10,STNG,Scorpio Tankers Inc.,60.86,Buy
78,3,1,10,SHOR,"ShoreTel, Inc.",55.17,Buy
78,3,1,10,DERM,"Dermira, Inc.",54.76,Buy
78,3,1,10,AVDL,Avadel Pharmaceuticals plc,54.44,Buy
78,3,1,10,ARC,"ARC Document Solutions, Inc.",53.06,Buy
78,3,1,5,SATS,EchoStar Corporation,16.66,Buy
77.95,3,1,9,IIN,IntriCon Corporation,43.09,Buy
77.95,3,1,7,ESCA,"Escalade, Incorporated",29.77,Buy
77.93,3,1,3,SGC,"Superior Uniform Group, Inc.",3,Buy
77.92,3,1,5,BEAT,"BioTelemetry, Inc.",16.28,Buy
77.91,2,1,8,ORBC,ORBCOMM Inc.,11.21,Buy
77.89,3,1,6,MPLX,MPLX LP,22.77,Buy
77.88,2,2,5,DST,"DST Systems, Inc.",16.09,Buy
77.88,2,2,5,VMC,Vulcan Materials Company,16.09,Buy
77.87,3,1,3,ROG,Rogers Corporation,2.69,Buy
77.86,2,2,4,WHR,Whirlpool Corporation,9.3,Buy
77.83,2,2,5,LPL,"LG Display Co., Ltd.",15.81,Buy
77.82,3,1,6,DSPG,"DSP Group, Inc.",22.45,Buy
77.79,3,2,3,LDL,"Lydall, Inc.",27.27,Buy
77.74,2,2,2,B,"Barnes Group, Inc.",-4.65,Buy
77.72,3,1,17,ADSW,"Advanced Disposal Services, Inc.",10.87,Buy
77.71,2,2,8,CLW,Clearwater Paper Corporation,35.22,Buy
77.71,2,2,5,SBCF,Seacoast Banking Corporation of Florida,15.24,Buy
77.7,2,2,3,CRL,"Charles River Laboratories International, Inc.",1.82,Buy
77.69,3,1,8,PXD,Pioneer Natural Resources Company,35.14,Buy
77.69,2,2,3,SRE,Sempra Energy,1.8,Buy
77.66,3,2,3,ICFI,"ICF International, Inc.",26.62,Buy
77.66,2,1,10,MB,"MINDBODY, Inc.",23.3,Buy
77.62,3,1,4,NTRI,NutriSystem Inc,8.11,Buy
77.59,2,2,3,TSLX,"TPG Specialty Lending, Inc.",1.3,Buy
77.58,3,1,8,XNCR,"Xencor, Inc.",34.57,Buy
77.58,2,2,17,YUMC,"Yum China Holdings, Inc.",10.33,Buy
77.58,2,1,7,BAP,Credicorp Ltd.,2.91,Buy
77.56,3,2,3,CNXN,"PC Connection, Inc.",26.14,Buy
77.55,3,1,8,PRMW,Primo Water Corporation,34.41,Buy
77.54,1,2,11,CCXI,"ChemoCentryx, Inc.",29.35,Buy
77.53,3,2,5,KNL,"Knoll, Inc.",39.32,Buy
77.51,2,2,7,CAL,"Caleres, Inc.",27.53,Buy
77.5,3,1,7,IMKTA,"Ingles Markets, Incorporated",0,Buy
77.49,3,1,6,EPD,Enterprise Products Partners L.P.,20.79,Buy
77.49,3,1,17,SCI,Service Corporation International,9.97,Buy
77.48,3,1,17,ICHR,Ichor Holdings,9.94,Buy
77.47,3,1,10,VBIV,"VBI Vaccines, Inc.",47.37,Buy
77.47,2,2,5,GOLD,Randgold Resources Limited,14.01,Buy
77.47,2,2,3,HEI,Heico Corporation,0.66,Buy
77.45,1,2,11,AMBC,"Ambac Financial Group, Inc.",28.9,Buy
77.4,3,2,5,ACCO,Acco Brands Corporation,38.66,Buy
77.4,2,2,4,SWKS,"Skyworks Solutions, Inc.",7.01,Buy
77.37,2,2,5,KKR,KKR & Co. L.P.,13.52,Buy
77.36,3,1,5,TTMI,"TTM Technologies, Inc.",13.46,Buy
77.35,2,2,7,SIR,Select Income REIT,26.74,Buy
77.34,1,2,9,FENG,Phoenix New Media Limited,37.68,Outperform
77.34,2,2,3,PLD,"Prologis, Inc.",0.02,Buy
77.31,3,2,17,SGY,Stone Energy Corporation,34.25,Buy
77.29,2,2,17,MCRB,"Seres Therapeutics, Inc.",9.17,Buy
77.26,3,1,5,JAZZ,Jazz Pharmaceuticals plc,12.95,Buy
77.24,2,1,10,GZT,Gazit-Globe Ltd.,21.22,Buy
77.24,3,1,6,ALXN,"Alexion Pharmaceuticals, Inc.",19.51,Buy
