ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,n/a,9.35
EFR,Eaton Vance Senior Floating-Rate Fund,n/a,14.75
EVF,Eaton Vance Senior Income Trust,n/a,6.63
EVG,Eaton Vance Short Diversified Income Fund,n/a,13.86
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,n/a,21.99
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,n/a,24.48
EXD,Eaton Vance Tax-Advantaged Bond,n/a,11.45
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,n/a,17.03
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,n/a,16.47
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,n/a,11.35
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,n/a,9.1
ECT,ECA Marcellus Trust I,Energy,2.125
ECR,Eclipse Resources Corporation,Energy,2.8
ECL,Ecolab Inc.,Basic Industries,132.18
EC,Ecopetrol S.A.,Energy,8.9
EIX,Edison International,Public Utilities,76.67
EDR,Education Realty Trust Inc.,Consumer Services,38.08
EW,Edwards Lifesciences Corporation,Health Care,117.08
EHIC,eHi Car Services Limited,Consumer Services,9.89
EP^C,El Paso Corporation,Public Utilities,50.1
EE,El Paso Electric Company,Public Utilities,50.6
EGO,Eldorado Gold Corporation,Basic Industries,2.56
ELVT,"Elevate Credit, Inc.",Finance,7.88
LLY,Eli Lilly and Company,Health Care,81.6
ELLI,"Ellie Mae, Inc.",Technology,106.77
EFC,Ellington Financial LLC,Finance,16.28
EARN,Ellington Residential Mortgage REIT,Consumer Services,14.75
AKO.A,Embotelladora Andina S.A.,n/a,n/a
AKO.B,Embotelladora Andina S.A.,n/a,n/a
ERJ,Embraer-Empresa Brasileira de Aeronautica,Capital Goods,18.7
EME,"EMCOR Group, Inc.",Capital Goods,66.69
EEX,"Emerald Expositions Events, Inc.",Miscellaneous,21.8
EMES,Emerge Energy Services LP,Basic Industries,8.87
EBS,"Emergent Biosolutions, Inc.",Health Care,33.67
EMR,Emerson Electric Company,Energy,59.18
ESRT,"Empire State Realty Trust, Inc.",Consumer Services,20.35
EIG,Employers Holdings Inc,Finance,42.3
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),Public Utilities,31.25
ENBL,"Enable Midstream Partners, LP",Public Utilities,15.44
EEQ,Enbridge Energy Management LLC,Energy,15.48
EEP,"Enbridge Energy, L.P.",Energy,15.91
ENB,Enbridge Inc,Energy,39.68
ECA,Encana Corporation,Energy,8.52
EXK,Endeavour Silver Corporation,Basic Industries,2.89
ENH^C,Endurance Specialty Holdings Ltd,n/a,26.73
NDRO,Enduro Royalty Trust,Energy,3.3
ENIA,Enel Americas S.A.,Public Utilities,9.91
ENIC,Enel Chile S.A.,Public Utilities,5.5
EOCC,Enel Generacion Chile S.A.,Public Utilities,23.02
EGN,Energen Corporation,Energy,47.35
ENR,"Energizer Holdings, Inc.",Miscellaneous,47.73
EPC,"Energizer Holdings, Inc.",Consumer Non-Durables,74.57
ETE,"Energy Transfer Equity, L.P.",Public Utilities,17.56
ETP,"Energy Transfer Partners, L.P.",Energy,20.33
ERF,Enerplus Corporation,Energy,7.94
ENS,Enersys,Consumer Non-Durables,72.46
EGL,"Engility Holdings, Inc.",Consumer Services,28.19
E,ENI S.p.A.,Energy,29.7
ENLK,"EnLink Midstream Partners, LP",Public Utilities,16.75
ENLC,"EnLink Midstream, LLC",Public Utilities,17.4
EBF,"Ennis, Inc.",Consumer Services,18.9
ENVA,"Enova International, Inc.",Finance,15
NPO,EnPro Industries,Basic Industries,72.18
ESV,ENSCO plc,Energy,5.05
ETM,Entercom Communications Corporation,Consumer Services,10.05
EAB,"Entergy Arkansas, Inc.",Public Utilities,24.8501
EAE,"Entergy Arkansas, Inc.",Public Utilities,24.8301
EAI,"Entergy Arkansas, Inc.",Public Utilities,24.3
ETR,Entergy Corporation,Public Utilities,75.52
ELC,"Entergy Louisiana, Inc.",Public Utilities,24.2199
ELJ,"Entergy Louisiana, Inc.",Public Utilities,25.12
ELU,"Entergy Louisiana, Inc.",Public Utilities,24.72
EMP,"Entergy Mississippi, Inc.",Public Utilities,24.36
ENJ,"Entergy New Orleans, Inc.",Public Utilities,24.84
ENO,"Entergy New Orleans, Inc.",Public Utilities,25.92
EZT,Entergy Texas Inc,Public Utilities,26.62
EPD,Enterprise Products Partners L.P.,Public Utilities,26.9
EVC,Entravision Communications Corporation,Consumer Services,6.5
ENV,"Envestnet, Inc",Miscellaneous,37.55
EVHC,Envision Healthcare Corporation,Health Care,60.58
EVA,"Enviva Partners, LP",Basic Industries,27.6
ENZ,"Enzo Biochem, Inc.",Health Care,11.25
EOG,"EOG Resources, Inc.",Energy,88.63
EPE,EP Energy Corporation,Energy,3.59
EPAM,"EPAM Systems, Inc.",Technology,82.61
EPR,EPR Properties,Consumer Services,71.22
EPR^C,EPR Properties,n/a,28.39
EPR^E,EPR Properties,n/a,35.64
EPR^F,EPR Properties,n/a,25.4
EQT,EQT Corporation,Energy,59
EQGP,"EQT GP Holdings, LP",Public Utilities,28.91
EQM,"EQT Midstream Partners, LP",Public Utilities,75.88
EFX,"Equifax, Inc.",Finance,137.22
EQC,Equity Commonwealth,Consumer Services,31.29
EQC^D,Equity Commonwealth,n/a,25.77
EQCO,Equity Commonwealth,Consumer Services,25.28
ELS,"Equity Lifestyle Properties, Inc.",Consumer Services,85.25
ELS^C,"Equity Lifestyle Properties, Inc.",n/a,25.52
EQR,Equity Residential,Consumer Services,64.89
EQS,"Equus Total Return, Inc.",n/a,2.3
ERA,"Era Group, Inc.",Transportation,9.3
EROS,Eros International PLC,Consumer Services,11.55
ESE,ESCO Technologies Inc.,Consumer Durables,59.15
ESNT,Essent Group Ltd.,Finance,38.25
ESS,"Essex Property Trust, Inc.",Consumer Services,254.03
EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,94.84
ESL,Esterline Technologies Corporation,Capital Goods,95.85
ETH,Ethan Allen Interiors Inc.,Consumer Durables,31.35
EURN,Euronav NV,Transportation,7.7
EEA,"European Equity Fund, Inc. (The)",n/a,9.26
EVR,Evercore Partners Inc,Finance,71.25
RE,"Everest Re Group, Ltd.",Finance,261.32
EVRI,Everi Holdings Inc.,Finance,7.24
ES,Eversource Energy,Public Utilities,59.99
EVTC,"Evertec, Inc.",Technology,16.95
EVH,"Evolent Health, Inc",Consumer Services,24.55
XCO,EXCO Resources NL,Energy,2.24
EXC,Exelon Corporation,Public Utilities,35.68
EXPR,"Express, Inc.",Consumer Services,6.32
STAY,"Extended Stay America, Inc.",Consumer Services,19.16
EXTN,Exterran Corporation,Technology,25.6
EXR,Extra Space Storage Inc,Consumer Services,75.91
XOM,Exxon Mobil Corporation,Energy,80.12
FNB,F.N.B. Corporation,Finance,14.42
FNB^E,F.N.B. Corporation,n/a,29.45
FN,Fabrinet,Public Utilities,42.25
FDS,FactSet Research Systems Inc.,Technology,160.58
FICO,Fair Isaac Corporation,Miscellaneous,138.18
FMSA,Fairmount Santrol Holdings Inc.,Basic Industries,3.85
SFUN,Fang Holdings Limited,Technology,3.23
FPI,Farmland Partners Inc.,Consumer Services,8.81
FBK,FB Financial Corporation,Finance,36.42
FFG,"FBL Financial Group, Inc.",Finance,62.95
FCB,"FCB Financial Holdings, Inc.",Finance,48.3
AGM,Federal Agricultural Mortgage Corporation,Finance,65.57
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a
AGM^A,Federal Agricultural Mortgage Corporation,n/a,25.95
AGM^B,Federal Agricultural Mortgage Corporation,n/a,27.3303
AGM^C,Federal Agricultural Mortgage Corporation,n/a,28
FRT,Federal Realty Investment Trust,Consumer Services,125.38
FSS,Federal Signal Corporation,Capital Goods,17.38
FII,"Federated Investors, Inc.",Finance,28.41
FPT,Federated Premier Intermediate Municipal Income Fund,n/a,13.64
FMN,Federated Premier Municipal Income Fund,n/a,14.57
FDX,FedEx Corporation,Transportation,215.03
FCH,FelCor Lodging Trust Incorporated,Consumer Services,7.12
FCH^A,FelCor Lodging Trust Incorporated,Consumer Services,27.79
RACE,Ferrari N.V.,Capital Goods,85.7
FGP,"Ferrellgas Partners, L.P.",Consumer Services,4.58
FOE,Ferro Corporation,Basic Industries,17.86
FCAU,Fiat Chrysler Automobiles N.V.,Capital Goods,11.05
FBR,Fibria Celulose S.A.,Basic Industries,9.93
FGL,Fidelity and Guaranty Life,Finance,31.05
FNF,"Fidelity National Financial, Inc.",Finance,44.3
FNFV,"Fidelity National Financial, Inc.",Finance,15.85
FIS,"Fidelity National Information Services, Inc.",Miscellaneous,85.55
FMO,Fiduciary/Claymore MLP Opportunity Fund,n/a,13.8
FSCE,Fifth Street Finance Corp.,n/a,25.34
FAC,First Acceptance Corporation,Finance,1.1
FAF,First American Corporation (The),Finance,44.11
FBP,First BanCorp.,Finance,6
FCFS,"First Cash, Inc.",Consumer Services,58.45
FCF,First Commonwealth Financial Corporation,Finance,12.68
FDC,First Data Corporation,Miscellaneous,17.93
FHN,First Horizon National Corporation,Finance,17.47
FHN^A,First Horizon National Corporation,n/a,25.7643
FR,"First Industrial Realty Trust, Inc.",Consumer Services,28.21
AG,First Majestic Silver Corp.,Basic Industries,7.38
FPO,First Potomac Realty Trust,Consumer Services,11.1
FRC,FIRST REPUBLIC BANK,n/a,102
FRC^C,FIRST REPUBLIC BANK,n/a,25.36
FRC^D,FIRST REPUBLIC BANK,n/a,25.73
FRC^E,FIRST REPUBLIC BANK,n/a,26.851
FRC^F,FIRST REPUBLIC BANK,n/a,25.83
FRC^G,FIRST REPUBLIC BANK,n/a,26.18
FRC^H,FIRST REPUBLIC BANK,n/a,24.92
FFA,First Trust,n/a,14.73
FMY,First Trust,n/a,14.14
FDEU,First Trust Dynamic Europe Equity Income Fund,n/a,18.65
FIF,First Trust Energy Infrastructure Fund,n/a,18.09
FSD,First Trust High Income Long Short Fund,n/a,17.03
FPF,First Trust Intermediate Duration Preferred & Income Fund,n/a,24.54
FEI           ,First Trust MLP and Energy Income Fund,n/a,15.25
FPL,First Trust New Opportunities MLP & Energy Fund,n/a,12.9
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,n/a,10
FCT,First Trust Senior Floating Rate Income Fund II,n/a,13.2299
FGB,First Trust Specialty Finance and Financial Opportunities Fund,n/a,7.31
FHY,First Trust Strategic High Income Fund II,n/a,13.64
FEO,First Trust/Aberdeen Emerging Opportunity Fund,n/a,16.02
FAM,First Trust/Aberdeen Global Opportunity Income Fund,n/a,11.45
FE,FirstEnergy Corporation,Public Utilities,29.31
FIT,"Fitbit, Inc.",Technology,5.22
OAKS,Five Oaks Investment Corp.,Consumer Services,4.88
OAKS^A,Five Oaks Investment Corp.,n/a,25.41
FPH,"Five Point Holdings, LLC",Finance,14.1
FBC,"Flagstar Bancorp, Inc.",Finance,31.07
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,n/a,26.35
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,n/a,15.74
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,n/a,12.66
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,n/a,21.9
FLC,Flaherty & Crumrine Total Return Fund Inc,n/a,22.37
FLT,"FleetCor Technologies, Inc.",Miscellaneous,144.16
FND,"Floor & Decor Holdings, Inc.",Consumer Services,38.54
FTK,"Flotek Industries, Inc.",Basic Industries,8.69
FLO,"Flowers Foods, Inc.",Consumer Non-Durables,17.06
FLS,Flowserve Corporation,Capital Goods,46.32
FLR,Fluor Corporation,Basic Industries,45.21
FLY,Fly Leasing Limited,n/a,13.36
FMC,FMC Corporation,Basic Industries,73.6
FMX,Fomento Economico Mexicano S.A.B. de C.V.,Consumer Non-Durables,96.68
FL,"Foot Locker, Inc.",Consumer Services,50.08
F,Ford Motor Company,Capital Goods,11.18
FELP,Foresight Energy LP,Energy,4.68
FCE.A,"Forest City Realty Trust, Inc.",n/a,n/a
FOR,Forestar Group Inc,Finance,17
FTS,Fortis Inc.,Public Utilities,34.68
FTV,Fortive Corporation,Capital Goods,63.33
FIG,Fortress Investment Group LLC,Finance,8.04
FTAI,Fortress Transportation and Infrastructure Investors LLC,n/a,15.73
FSM,Fortuna Silver Mines Inc.,Basic Industries,4.59
FBHS,"Fortune Brands Home & Security, Inc.",Basic Industries,65.05
FET,"Forum Energy Technologies, Inc.",Energy,14.75
FBM,"Foundation Building Materials, Inc.",Consumer Services,11.95
FCPT,"Four Corners Property Trust, Inc.",Consumer Services,24.9
FNV,Franco-Nevada Corporation,Basic Industries,70.53
FC,Franklin Covey Company,Consumer Services,18.9
FSB,"Franklin Financial Network, Inc.",Finance,41.05
BEN,"Franklin Resources, Inc.",Finance,44.92
FT,Franklin Universal Trust,n/a,7.09
FI,Frank&#39;s International N.V.,Energy,7.94
FCX,"Freeport-McMoran, Inc.",Basic Industries,11.89
FMS,Fresenius Medical Care Corporation,Health Care,47.75
FDP,"Fresh Del Monte Produce, Inc.",Consumer Non-Durables,50.2
FRO,Frontline Ltd.,Transportation,5.77
FSIC,FS Investment Corporation,n/a,9.1
FCN,"FTI Consulting, Inc.",Consumer Services,33.83
FF,FutureFuel Corp.,Basic Industries,14.86
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",n/a,5.16
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",n/a,26.98
GDV,Gabelli Dividend,n/a,21.92
GDV^A,Gabelli Dividend,n/a,26.7415
GDV^D,Gabelli Dividend,n/a,27.0078
GDV^G,Gabelli Dividend,n/a,25.7
GAB,"Gabelli Equity Trust, Inc. (The)",n/a,6.16
GAB^D,"Gabelli Equity Trust, Inc. (The)",n/a,26.41
GAB^G,"Gabelli Equity Trust, Inc. (The)",n/a,24.95
GAB^H,"Gabelli Equity Trust, Inc. (The)",n/a,24.994
GAB^J,"Gabelli Equity Trust, Inc. (The)",n/a,25.55
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),n/a,12.27
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),n/a,25.45
GGT,Gabelli Multi-Media Trust Inc. (The),n/a,8.95
GGT^B,Gabelli Multi-Media Trust Inc. (The),n/a,26.7267
GUT,Gabelli Utility Trust (The),n/a,6.99
GUT^A,Gabelli Utility Trust (The),n/a,25.71
GUT^C,Gabelli Utility Trust (The),n/a,25.445
GFA,Gafisa SA,Basic Industries,6.33
GCAP,"GAIN Capital Holdings, Inc.",Finance,6.17
GBL,"Gamco Investors, Inc.",Finance,29.54
GNT,"GAMCO Natural Resources, Gold & Income Tust ",n/a,6.77
GME,Gamestop Corporation,Consumer Services,21.12
GPS,"Gap, Inc. (The)",Consumer Services,22.71
GDI,"Gardner Denver Holdings, Inc.",Technology,20.97
IT,"Gartner, Inc.",Consumer Services,124.36
GLOG,GasLog LP.,Consumer Services,15.55
GLOG^A,GasLog LP.,n/a,25.8
GLOP,GasLog Partners LP,Consumer Services,23.05
GLOP^A,GasLog Partners LP,n/a,25.65
GATX,GATX Corporation,Consumer Services,62.76
GMTA,GATX Corporation,Consumer Services,25.98
GZT,Gazit-Globe Ltd.,Finance,9.71
GCP,GCP Applied Technologies Inc.,Basic Industries,30.15
GNK,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ,Transportation,9.05
GNRT,"Gener8 Maritime, Inc.",Transportation,5.6
GNRC,Generac Holdlings Inc.,Consumer Durables,36.03
GAM,"General American Investors, Inc.",n/a,34.39
GAM^B,"General American Investors, Inc.",n/a,26.66
BGC,General Cable Corporation,Basic Industries,15.95
GD,General Dynamics Corporation,Capital Goods,199.02
GEH,General Electric Capital Corporation,Energy,25.53
GEK,General Electric Capital Corporation,Energy,25.47
GE,General Electric Company,Energy,26.31
GEB,General Electric Company,Energy,25.44
GIS,"General Mills, Inc.",Consumer Non-Durables,53.82
GM,General Motors Company,Capital Goods,34.87
GM.WS.B,General Motors Company,n/a,n/a
GCO,Genesco Inc.,Consumer Services,32.3
GWR,"Genesee & Wyoming, Inc.",Transportation,68.21
GEL,"Genesis Energy, L.P.",Energy,31.24
GEN           ,"Genesis Healthcare, Inc.",Health Care,1.64
GNE,Genie Energy Ltd.,Public Utilities,7.06
GNE^A,Genie Energy Ltd.,n/a,7.725
G,Genpact Limited,Consumer Services,27.5
GPC,Genuine Parts Company,Capital Goods,86.74
GNW,Genworth Financial Inc,Finance,3.67
GEO,Geo Group Inc (The),Consumer Services,28.92
GPRK,Geopark Ltd,Energy,7.65
GPE^A,Georgia Power Company,Public Utilities,27.9781
GGB,Gerdau S.A.,Capital Goods,3.18
GTY,Getty Realty Corporation,Finance,25.13
GGP,GGP Inc.,Consumer Services,22.59
GGP^A,GGP Inc.,Consumer Services,25.56
GIMO,Gigamon Inc.,Technology,37.65
GIL,"Gildan Activewear, Inc.",Consumer Non-Durables,30.29
GLA,"GlassBridge Enterprises, Inc.",Technology,3.93
GLT,Glatfelter,Basic Industries,19.25
GKOS,Glaukos Corporation,Health Care,42.03
GSK,GlaxoSmithKline PLC,Health Care,42.26
BRSS,"Global Brass and Copper Holdings, Inc.",Capital Goods,30.3
GMRE,Global Medical REIT Inc.,Consumer Services,8.77
GNL,"Global Net Lease, Inc.",Consumer Services,21.62
GLP,Global Partners LP,Energy,17.6
GPN,Global Payments Inc.,Miscellaneous,88.41
GSL,"Global Ship Lease, Inc.",Transportation,1.21
GSL^B,"Global Ship Lease, Inc.",n/a,20.33
GLOB,Globant S.A.,Technology,42.81
GMED,"Globus Medical, Inc.",Health Care,31.83
GMS,GMS Inc.,Consumer Services,27.7
GNC,"GNC Holdings, Inc.",Consumer Non-Durables,7.85
GDDY,GoDaddy Inc.,Technology,41.84
GOL,Gol Linhas Aereas Inteligentes S.A.,Transportation,12.45
GFI,Gold Fields Limited,Basic Industries,3.55
GG,Goldcorp Inc.,Basic Industries,12.79
GSBD,"Goldman Sachs BDC, Inc.",n/a,22.7
GS,"Goldman Sachs Group, Inc. (The)",Finance,226.69
GS^A,"Goldman Sachs Group, Inc. (The)",n/a,24.15
GS^B,"Goldman Sachs Group, Inc. (The)",n/a,26
GS^C,"Goldman Sachs Group, Inc. (The)",n/a,23.7999
GS^D,"Goldman Sachs Group, Inc. (The)",n/a,23.75
GS^I,"Goldman Sachs Group, Inc. (The)",n/a,25.87
GS^J,"Goldman Sachs Group, Inc. (The)",n/a,28.17
GS^K,"Goldman Sachs Group, Inc. (The)",n/a,29.69
GS^N,"Goldman Sachs Group, Inc. (The)",n/a,27.52
GER,Goldman Sachs MLP Energy Renaissance Fund,n/a,7.13
GMZ,Goldman Sachs MLP Income Opportunities Fund,n/a,9.49
GRC,Gorman-Rupp Company (The),Capital Goods,25.73
GPX,GP Strategies Corporation,Consumer Services,26.45
GGG,Graco Inc.,Capital Goods,108.28
GHM,Graham Corporation,Technology,19.77
GHC,Graham Holdings Company,Consumer Services,596.75
GPT,Gramercy Property Trust,Consumer Services,29.37
GPT^A,Gramercy Property Trust Inc.,n/a,26.84
GRAM,Grana y Montero S.A.A.,Basic Industries,3.29
GVA,Granite Construction Incorporated,Basic Industries,49.4
GPMT,Granite Point Mortgage Trust Inc.,Consumer Services,18.94
GRP.U,Granite Real Estate Inc.,n/a,n/a
GPK,Graphic Packaging Holding Company,Consumer Durables,13.81
GTN,"Gray Television, Inc.",Consumer Services,13.5
GTN.A,"Gray Television, Inc.",n/a,n/a
AJX,Great Ajax Corp.,Consumer Services,14.04
AJXA,Great Ajax Corp.,Consumer Services,25.44
GXP,Great Plains Energy Inc,Public Utilities,29.22
GXP^B,Great Plains Energy Inc,n/a,53
GWB,"Great Western Bancorp, Inc.",Finance,40.84
GDOT,Green Dot Corporation,Finance,38.65
GBX,"Greenbrier Companies, Inc. (The)",Capital Goods,44.75
GHL,"Greenhill & Co., Inc.",Finance,20.45
GEF,Greif Bros. Corporation,n/a,56.34
GEF.B,Greif Bros. Corporation,n/a,n/a
GFF,Griffon Corporation,Capital Goods,21.55
GPI,"Group 1 Automotive, Inc.",Consumer Durables,61.95
GRUB,GrubHub Inc.,Miscellaneous,43.13
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",Transportation,109.66
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",Transportation,204.48
AVAL,Grupo Aval Acciones y Valores S.A.,Finance,8.42
BSMX,Grupo Financiero Santander Mexico S.A. B. de C.V.,Finance,9.52
SUPV,Grupo Supervielle S.A.,Finance,17.54
TV,Grupo Televisa S.A.,Consumer Services,24.85
GTT,"GTT Communications, Inc.",Public Utilities,30.7
GSH,Guangshen Railway Company Limited,Transportation,25.04
GES,"Guess?, Inc.",Consumer Non-Durables,12.25
GGM,Guggenheim Credit Allocation Fund,n/a,23.48
GPM,Guggenheim Enhanced Equity Income Fund,n/a,8.29
GOF,Guggenheim Strategic Opportunities Fund,n/a,21.16
GBAB,Guggenheim Taxable Municipal Managed Duration Trst,n/a,22.77
GWRE,"Guidewire Software, Inc.",Technology,69.62
HRB,"H&R Block, Inc.",Consumer Services,31.28
FUL,H. B. Fuller Company,Basic Industries,51
HAE,Haemonetics Corporation,Health Care,38.56
HK,Halcon Resources Corporation,Energy,4.36
HK.WS,Halcon Resources Corporation,n/a,n/a
HAL,Halliburton Company,Energy,42.02
HYH,"Halyard Health, Inc.",Health Care,38.35
HBI,Hanesbrands Inc.,Consumer Services,22.53
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Consumer Services,22.48
HOG,"Harley-Davidson, Inc.",Consumer Non-Durables,52.84
HMY,Harmony Gold Mining Company Limited,Basic Industries,1.64
HRS,Harris Corporation,Capital Goods,110.28
HSC,Harsco Corporation,Capital Goods,15.95
HHS,"Harte-Hanks, Inc.",Technology,0.95
HGH,"Hartford Financial Services Group, Inc. (The)",Finance,31.27
HIG,"Hartford Financial Services Group, Inc. (The)",Finance,52.56
HIG.WS,"Hartford Financial Services Group, Inc. (The)",n/a,n/a
HVT,"Haverty Furniture Companies, Inc.",Consumer Services,24.6
HVT.A,"Haverty Furniture Companies, Inc.",n/a,n/a
HE,"Hawaiian Electric Industries, Inc.",Public Utilities,32.06
HE^U,"Hawaiian Electric Industries, Inc.",n/a,27.2
HCHC,"HC2 Holdings, Inc.",Capital Goods,5.88
HCA,"HCA Healthcare, Inc.",Health Care,84.83
HCI,"HCI Group, Inc.",Finance,46.54
HCP,"HCP, Inc.",Consumer Services,31.15
HDB,HDFC Bank Limited,Finance,87.25
HR,Healthcare Realty Trust Incorporated,Consumer Services,33.06
HTA,"Healthcare Trust of America, Inc.",Consumer Services,30
HLS,HealthSouth Corporation,Health Care,46.92
HL,Hecla Mining Company,Basic Industries,4.94
HL^B,Hecla Mining Company,Basic Industries,57.6897
HEI,Heico Corporation,Capital Goods,74.09
HEI.A,Heico Corporation,n/a,n/a
HLX,"Helix Energy Solutions Group, Inc.",Energy,5.32
HP,"Helmerich & Payne, Inc.",Energy,53.47
HLF,Herbalife LTD.,Health Care,71.88
HRI,Herc Holdings Inc.,n/a,40.46
HTGC,"Hercules Capital, Inc.",n/a,13.24
HTGX,"Hercules Capital, Inc.",n/a,25.52
HRTG,"Heritage Insurance Holdings, Inc.",Finance,12.61
HT,Hersha Hospitality Trust,Consumer Services,18.21
HT^C,Hersha Hospitality Trust,n/a,25.47
HT^D,Hersha Hospitality Trust,n/a,25.08
HT^E,Hersha Hospitality Trust,n/a,25.03
HSY,Hershey Company (The),Consumer Non-Durables,106.43
HTZ,"Hertz Global Holdings, Inc",Consumer Services,11.17
HES,Hess Corporation,Energy,42.83
HES^A,Hess Corporation,n/a,55.39
HESM,Hess Midstream Partners LP,Energy,20.21
HPE,Hewlett Packard Enterprise Company,Technology,16.48
HXL,Hexcel Corporation,Basic Industries,53.45
HF,"HFF, Inc.",Consumer Services,35.05
HCLP,Hi-Crush Partners LP,Basic Industries,10.5
NHF,Highland Funds I,n/a,21.98
HIW,"Highwoods Properties, Inc.",Consumer Services,50.07
HIL,"Hill International, Inc.",Consumer Services,5.45
HI,Hillenbrand Inc,Consumer Durables,35.7
HRC,Hill-Rom Holdings Inc,Health Care,79.79
HTH,Hilltop Holdings Inc.,Finance,26.5
HGV,Hilton Grand Vacations Inc.,Consumer Services,35.29
HLT,Hilton Worldwide Holdings Inc.,Consumer Services,61.08
HNI,HNI Corporation,Consumer Durables,39.61
HMLP,Hoegh LNG Partners LP,Consumer Services,19.05
HEP,"Holly Energy Partners, L.P.",Energy,33.3
HFC,HollyFrontier Corporation,Energy,26.19
HD,"Home Depot, Inc. (The)",Consumer Services,152.05
HMC,"Honda Motor Company, Ltd.",Capital Goods,27.32
HON,Honeywell International Inc.,Capital Goods,133.37
HMN,Horace Mann Educators Corporation,Finance,37.6
HZN,Horizon Global Corporation,Capital Goods,13.67
HTF,Horizon Technology Finance Corporation,n/a,25.7001
HRL,Hormel Foods Corporation,Consumer Non-Durables,33.15
HOS,Hornbeck Offshore Services,Consumer Services,2.48
HST,"Host Hotels & Resorts, Inc.",Consumer Services,18.3
HLI,"Houlihan Lokey, Inc.",Finance,35.57
HOV,Hovnanian Enterprises Inc,Capital Goods,2.8
HHC,Howard Hughes Corporation (The),Consumer Services,119.53
HPQ,HP Inc.,Technology,17.19
HRG,"HRG Group, Inc.",Miscellaneous,17.49
HSBC,HSBC Holdings plc,Finance,47.01
HSBC^A,HSBC Holdings plc,n/a,26.4538
HSEA,HSBC Holdings plc,Finance,27.03
HSEB,HSBC Holdings plc,Finance,26.88
HNP,"Huaneng Power International, Inc.",Public Utilities,27.58
HUBB,Hubbell Inc,Capital Goods,112.87
HUBS,"HubSpot, Inc.",Technology,63.6
HBM,Hudbay Minerals Inc.,Basic Industries,5.7
HBM.WS,Hudbay Minerals Inc.,n/a,n/a
HPP,"Hudson Pacific Properties, Inc.",Finance,32.61
HGT,Hugoton Royalty Trust,Energy,1.85
HUM,Humana Inc.,Health Care,238.46
HII,"Huntington Ingalls Industries, Inc.",Capital Goods,191.38
HUN,Huntsman Corporation,Basic Industries,26
H,Hyatt Hotels Corporation,Consumer Services,55.28
HY,"Hyster-Yale Materials Handling, Inc.",Capital Goods,69.76
IAG,Iamgold Corporation,Basic Industries,5.08
IBN,ICICI Bank Limited,Finance,8.97
IDA,"IDACORP, Inc.",Public Utilities,84.06
IEX,IDEX Corporation,Capital Goods,112.67
IDT,IDT Corporation,Public Utilities,14.24
ITW,Illinois Tool Works Inc.,Technology,144.35
IMAX,Imax Corporation,Miscellaneous,21.15
ICD,"Independence Contract Drilling, Inc.",Energy,3.39
IHC,Independence Holding Company,Finance,21.3
IFN,"India Fund, Inc. (The)",n/a,27.37
IBA,"Industrias Bachoco, S.A. de C.V.",Consumer Non-Durables,56.46
INFY,Infosys Limited,Technology,14.94
HIFR,"InfraREIT, Inc.",Consumer Services,19.34
ING,"ING Group, N.V.",Finance,17.79
ISF,"ING Group, N.V.",Finance,25.98
ISG,"ING Group, N.V.",Finance,26.02
ISP,"ING Group, N.V.",Finance,25.82
IR,Ingersoll-Rand plc (Ireland),Capital Goods,92.12
NGVT,Ingevity Corporation,Basic Industries,55.98
INGR,Ingredion Incorporated,Consumer Non-Durables,116.66
IIPR,"Innovative Industrial Properties, Inc.",Finance,16.69
IPHI,Inphi Corporation,Technology,34.58
INSI,Insight Select Income Fund,n/a,19.65
NSP,"Insperity, Inc.",Technology,70
IBP,"Installed Building Products, Inc.",Basic Industries,51.7
INST,"Instructure, Inc.",Technology,28.6
ITGR,Integer Holdings Corporation,Miscellaneous,43.15
I,Intelsat S.A.,Consumer Services,3.16
ICE,Intercontinental Exchange Inc.,Finance,65.97
IHG,Intercontinental Hotels Group,Consumer Services,54.96
IFF,"Internationa Flavors & Fragrances, Inc.",Basic Industries,132.16
